Title,Price,Importé neuf,Kilométrage,Année,Boite de vitesses,Carburant,Date,Puissance fiscale,Nombre de portes,Couleur,Carrosserie,Véhicule dédouané,Première main,Véhicule en garantie
RENAULT Latitude,125 000 Dhs,,178000.0,2014.0,Automatique,Diesel,08-05-2022,8.0,,Noir,Berline,,,2Mois
VOLKSWAGEN Jetta,162 000 Dhs,,50000.0,2017.0,Manuelle,Diesel,07-05-2022,8.0,4.0,Noir,Berline,,Oui,1Mois
HYUNDAI I30,145 000 Dhs,,125000.0,2016.0,Automatique,Diesel,07-05-2022,6.0,5.0,Argent,Compact,,Oui,
TOYOTA Hilux,159 000 Dhs,,75000.0,2017.0,Manuelle,Diesel,07-05-2022,10.0,,Gris,Pickup\u200b,,,5Mois
FORD Focus 5p,145 000 Dhs,,109000.0,2017.0,Manuelle,Diesel,07-05-2022,6.0,5.0,Blanc,Compact,,Oui,
KIA Picanto,49 000 Dhs,,182000.0,2007.0,Manuelle,Essence,07-05-2022,6.0,,Noir,Citadine,,,
MERCEDES Classe c coupe,400 000 Dhs,,73000.0,2018.0,Automatique,Diesel,07-05-2022,9.0,3.0,Gris,Coupé,,Oui,
RENAULT Kadjar,175 000 Dhs,,56000.0,2018.0,Manuelle,Diesel,07-05-2022,6.0,,Bleu,Suvet4x4,,Oui,
VOLKSWAGEN Golf 4,62 000 Dhs,,400000.0,2002.0,Manuelle,Diesel,07-05-2022,8.0,,,,2010,,
FIAT Freemont,138 000 Dhs,,190000.0,2014.0,Automatique,Diesel,07-05-2022,8.0,5.0,Grisfonce,Suvet4x4,,Oui,
MERCEDES 310d,160 000 Dhs,,300000.0,1995.0,Manuelle,Diesel,07-05-2022,10.0,4.0,Blanc,Utilitaire(van),,,
HYUNDAI Creta,175 000 Dhs,,70000.0,2017.0,Manuelle,Diesel,07-05-2022,6.0,5.0,Bordeaux,Suvet4x4,,Oui,
VOLKSWAGEN Polo,87 000 Dhs,,176000.0,2012.0,Manuelle,Essence,07-05-2022,7.0,5.0,Gris,Citadine,,,
PEUGEOT 508,115 000 Dhs,Oui,198000.0,2014.0,Manuelle,Diesel,07-05-2022,8.0,5.0,Grisclair,Berline,,,
PEUGEOT 206+,67 000 Dhs,,197000.0,2011.0,Manuelle,Diesel,07-05-2022,6.0,5.0,Gris,Citadine,,,1Mois
OPEL Grandland,250 000 Dhs,,,2020.0,Manuelle,Diesel,07-05-2022,,,Noir,Crossover,,,
LAND-ROVER Range rover evoque,290 000 Dhs,Oui,110000.0,2015.0,Automatique,Diesel,07-05-2022,9.0,5.0,Blanc,Suvet4x4,,,
AUDI A3 sportback,115 000 Dhs,,300000.0,2010.0,Manuelle,Diesel,06-05-2022,8.0,5.0,Blanc,Compact,,,
MERCEDES Classe c,53 000 Dhs,,390000.0,1996.0,Manuelle,Diesel,06-05-2022,10.0,5.0,Bleu,Berline,2010,,
HONDA Civic,65 000 Dhs,,210000.0,2005.0,Manuelle,Essence,06-05-2022,9.0,5.0,Noir,Berline,,,
BMW X5,145 000 Dhs,,300000.0,2011.0,Automatique,Diesel,06-05-2022,11.0,6.0,Marron,Suvet4x4,,Oui,
MERCEDES Classe e,85 000 Dhs,,186000.0,2004.0,Automatique,Diesel,06-05-2022,13.0,5.0,Noir,Berline,2004,,
FORD Transit,132 000 Dhs,,190885.0,2013.0,Manuelle,Diesel,06-05-2022,9.0,4.0,Blanc,Utilitaire(van),,,
MERCEDES 310d,150 000 Dhs,,,1995.0,Manuelle,Diesel,06-05-2022,,,,Utilitaire(van),2007,,
VOLKSWAGEN Jetta,172 000 Dhs,,49000.0,2018.0,Automatique,Diesel,06-05-2022,8.0,5.0,Blanc,Berline,,Oui,24Mois
VOLKSWAGEN Jetta,145 000 Dhs,,147000.0,2017.0,Automatique,Diesel,06-05-2022,8.0,5.0,,Berline,,,
FORD Fiesta,113 000 Dhs,,110000.0,2014.0,Manuelle,Diesel,06-05-2022,6.0,5.0,Bordeaux,Citadine,,,
PEUGEOT 206+,70 000 Dhs,,126000.0,2012.0,Manuelle,Diesel,06-05-2022,6.0,5.0,Grisfonce,Citadine,,Oui,
MERCEDES Gle coupe,560 000 Dhs,,111000.0,2017.0,Automatique,Diesel,06-05-2022,12.0,5.0,Blanc,Suvet4x4,,,3Mois
MERCEDES Classe a,390 000 Dhs,,65000.0,2019.0,Automatique,Diesel,06-05-2022,,5.0,Gris,Compact,,Oui,
RENAULT Trafic,50 000 Dhs,,,1984.0,Manuelle,Diesel,06-05-2022,8.0,5.0,Blanc,Utilitaire(van),,,
HYUNDAI I40,150 000 Dhs,,150000.0,2013.0,Automatique,Diesel,06-05-2022,,5.0,,Berline,,,
PEUGEOT 407,83 000 Dhs,,260000.0,2009.0,Manuelle,Diesel,06-05-2022,6.0,5.0,Noir,Berline,,,
VOLKSWAGEN Tiguan,260 000 Dhs,,144000.0,2014.0,Manuelle,Diesel,05-05-2022,8.0,5.0,Noir,Monospace,,Oui,
FORD Fiesta,91 000 Dhs,,152000.0,2013.0,Manuelle,Diesel,05-05-2022,6.0,5.0,Blanc,Citadine,,,
RENAULT Megane,45 000 Dhs,,220000.0,2006.0,Manuelle,Essence,05-05-2022,11.0,3.0,Autre,Coupé,2009,,
RENAULT Laguna,62 000 Dhs,,310000.0,2007.0,Manuelle,Diesel,05-05-2022,7.0,,Noir,Berline,2007,,
CITROEN Berlingo,175 000 Dhs,,57000.0,2019.0,Manuelle,Diesel,05-05-2022,6.0,5.0,Blanc,Utilitaire(minivan),,,18Mois
CITROEN Berlingo,135 000 Dhs,,140000.0,2018.0,Manuelle,Diesel,05-05-2022,6.0,5.0,Marron,Berline,,Oui,
VOLKSWAGEN Golf 2,23 000 Dhs,,,1984.0,Manuelle,Diesel,05-05-2022,6.0,5.0,Bleu,Compact,,,
JEEP Grand cherokee,160 000 Dhs,,130000.0,2017.0,Automatique,Diesel,05-05-2022,11.0,5.0,Blanc,Suvet4x4,,,1Mois
VOLKSWAGEN Cc,165 000 Dhs,,105000.0,2016.0,Manuelle,Diesel,05-05-2022,8.0,4.0,Grisfonce,Berline,,Oui,
MERCEDES Sprinter,240 000 Dhs,,300000.0,2013.0,Manuelle,Diesel,05-05-2022,9.0,5.0,Blanc,Utilitaire(van),2018,,
OPEL Astra,102 000 Dhs,,122000.0,2012.0,Manuelle,Diesel,05-05-2022,7.0,5.0,Blanc,Compact,,Oui,
HYUNDAI Tucson,208 000 Dhs,,120000.0,2017.0,Manuelle,Diesel,05-05-2022,7.0,5.0,Grisanthracite,Suvet4x4,,,
FORD Focus 4p,125 000 Dhs,,107000.0,2014.0,Manuelle,Diesel,05-05-2022,6.0,6.0,Noir,Berline,,,
TOYOTA Land cruiser,95 000 Dhs,,151000.0,2005.0,Automatique,Diesel,05-05-2022,12.0,5.0,Marron,Suvet4x4,,,
BMW Serie 5,200 000 Dhs,,113000.0,2012.0,Automatique,Diesel,05-05-2022,8.0,4.0,Noir,Berline,,Oui,
RENAULT Clio,45 000 Dhs,,,1993.0,Manuelle,Diesel,05-05-2022,,5.0,,Citadine,2010,,
AUDI Q8,830 000 Dhs,,49000.0,2019.0,Automatique,Diesel,05-05-2022,12.0,5.0,Grisanthracite,Suvet4x4,,Oui,
BMW Serie 5,40 000 Dhs,,300000.0,1993.0,Manuelle,Diesel,05-05-2022,10.0,5.0,Autre,Berline,1999,,
JAGUAR F-pace,300 000 Dhs,,135000.0,2016.0,Automatique,Diesel,05-05-2022,8.0,5.0,Bleu,Suvet4x4,,,
DACIA Dokker,120 000 Dhs,,54000.0,2017.0,Manuelle,Diesel,04-05-2022,6.0,5.0,Noir,Monospace,,,
VOLKSWAGEN Polo,82 000 Dhs,,95000.0,2010.0,Manuelle,Essence,04-05-2022,8.0,5.0,Gris,Citadine,,,
SEAT Ateca,275 000 Dhs,,59000.0,2019.0,Automatique,Diesel,04-05-2022,8.0,5.0,Grisanthracite,Suvet4x4,,,6Mois
BMW Serie 5,55 000 Dhs,,350000.0,2001.0,Manuelle,Diesel,04-05-2022,8.0,5.0,Grisclair,Berline,,,
PEUGEOT Boxer,157 000 Dhs,,130000.0,2016.0,Manuelle,Diesel,04-05-2022,,5.0,Bleu,Utilitaire(van),,,
BMW Serie 3,270 000 Dhs,,54000.0,2017.0,Automatique,Diesel,04-05-2022,8.0,5.0,Noir,Berline,,Oui,
VOLKSWAGEN Scirocco,130 000 Dhs,,81000.0,2011.0,Automatique,Essence,04-05-2022,11.0,3.0,Autre,Coupé,,,
DACIA Duster,105 000 Dhs,,130000.0,2014.0,Manuelle,Diesel,04-05-2022,6.0,5.0,Blanc,Suvet4x4,,,
TOYOTA Corolla verso,90 000 Dhs,,70000.0,2005.0,Manuelle,Diesel,04-05-2022,8.0,5.0,Noir,Monospace,,,12Mois
HYUNDAI I40,150 000 Dhs,,150000.0,2013.0,Automatique,Diesel,04-05-2022,7.0,5.0,,Berline,,,
FIAT Doblo,89 000 Dhs,,268261.0,2016.0,Manuelle,Diesel,04-05-2022,5.0,5.0,Gris,Utilitaire(minivan),,Oui,
RENAULT Clio,115 000 Dhs,,90000.0,2017.0,Manuelle,Diesel,04-05-2022,6.0,5.0,Bleumarine,Citadine,,Oui,
HYUNDAI Accent,50 000 Dhs,,275000.0,2005.0,Manuelle,Diesel,04-05-2022,6.0,,,Berline,,,
RENAULT Megane,74 000 Dhs,,147100.0,2008.0,Manuelle,Diesel,04-05-2022,6.0,5.0,Bleumarine,Berline,,,
CITROEN C3,87 000 Dhs,,170000.0,2014.0,Manuelle,Diesel,04-05-2022,6.0,5.0,Blanc,Citadine,,,
MAZDA 3,58 000 Dhs,,257000.0,2007.0,Manuelle,Essence,04-05-2022,9.0,5.0,Noir,Berline,,,
HYUNDAI H1,80 000 Dhs,,400000.0,2011.0,Manuelle,Diesel,04-05-2022,9.0,4.0,Or,Monospace,,,
CHEVROLET Optra,55 000 Dhs,,295900.0,2008.0,Manuelle,Essence,04-05-2022,9.0,5.0,Noir,Berline,,,
VOLKSWAGEN Cc,200 000 Dhs,,56000.0,2017.0,Manuelle,Diesel,04-05-2022,8.0,5.0,Marron,Berline,,,
MASERATI Ghibli,470 000 Dhs,,66000.0,2018.0,Automatique,Diesel,04-05-2022,12.0,5.0,Noir,Berline,,,
CITROEN C-elysee,118 000 Dhs,,76000.0,2018.0,Manuelle,Diesel,04-05-2022,6.0,5.0,Noir,Berline,,,6Mois
BMW Serie 3,369 000 Dhs,,34700.0,2020.0,Automatique,Diesel,04-05-2022,8.0,,Noir,Berline,,Oui,
RENAULT Kangoo,67 000 Dhs,,,2005.0,Manuelle,Diesel,04-05-2022,,6.0,,Utilitaire(minivan),,,
VOLKSWAGEN Tiguan,197 000 Dhs,,,2016.0,Automatique,Diesel,04-05-2022,8.0,5.0,Noir,Suvet4x4,,,
NISSAN Micra,170 000 Dhs,,17000.0,2020.0,Manuelle,Diesel,04-05-2022,6.0,5.0,Noir,Citadine,,Oui,36Mois
CITROEN C3,110 000 Dhs,,100000.0,2017.0,Manuelle,Diesel,04-05-2022,,,Gris,Citadine,,,
MERCEDES Classe c,185 000 Dhs,,180000.0,2012.0,Automatique,Diesel,04-05-2022,9.0,,,Berline,2014,,
VOLKSWAGEN Tiguan,190 000 Dhs,,74500.0,2015.0,Manuelle,Diesel,04-05-2022,8.0,5.0,Noir,Suvet4x4,,Oui,
SEAT Leon,65 000 Dhs,,249000.0,2008.0,Manuelle,Essence,04-05-2022,8.0,5.0,Grisfonce,Compact,,,
DACIA Dokker,127 000 Dhs,,100000.0,2018.0,Manuelle,Diesel,04-05-2022,6.0,4.0,Blanc,Monospace,,,
CITROEN C5,98 000 Dhs,,74000.0,2013.0,Automatique,Essence,04-05-2022,9.0,5.0,Noir,Berline,,,
RENAULT Megane,160 000 Dhs,,90000.0,2018.0,Automatique,Diesel,04-05-2022,6.0,,Autre,Citadine,,Oui,3Mois
HYUNDAI Tucson,84 000 Dhs,,23000.0,2005.0,Manuelle,Diesel,04-05-2022,8.0,,Gris,Suvet4x4,2015,,
HYUNDAI Santa fe,87 000 Dhs,,300000.0,2009.0,Manuelle,Diesel,04-05-2022,9.0,,Blanc,Suvet4x4,,,
AUDI Q3,190 000 Dhs,,160000.0,2013.0,Manuelle,Diesel,04-05-2022,9.0,5.0,Marron,Crossover,,,
SUZUKI Grand vitara,70 000 Dhs,,,2007.0,Manuelle,Diesel,04-05-2022,7.0,5.0,Noir,Suvet4x4,,Oui,
VOLKSWAGEN Golf 5,72 000 Dhs,,135000.0,2008.0,Manuelle,Essence,04-05-2022,8.0,5.0,Grisfonce,Compact,2011,,
RENAULT Megane,34 000 Dhs,,300000.0,1998.0,Manuelle,Essence,04-05-2022,9.0,,Bleumarine,Berline,,,
BMW Serie 3,110 000 Dhs,,196000.0,2011.0,Manuelle,Diesel,04-05-2022,8.0,5.0,Gris,Berline,2011,,
LAND-ROVER Range rover evoque,337 000 Dhs,,100000.0,2018.0,Automatique,Diesel,03-05-2022,8.0,5.0,Blanc,Suvet4x4,,,6Mois
VOLKSWAGEN Crafter,220 000 Dhs,,260000.0,2014.0,Manuelle,Diesel,03-05-2022,9.0,5.0,Blanc,Utilitaire(van),,,
RENAULT Megane,102 000 Dhs,Oui,190000.0,2013.0,Manuelle,Diesel,03-05-2022,7.0,3.0,Noir,Coupé,,Oui,
BMW Serie 1,105 000 Dhs,,248000.0,2009.0,Automatique,Diesel,03-05-2022,8.0,,Blanccassé,Compact,,,
DACIA Logan,55 000 Dhs,Oui,244000.0,2009.0,Manuelle,Essence,03-05-2022,7.0,5.0,Noir,Berline,,,
HONDA Civic,70 000 Dhs,,,2008.0,Manuelle,Essence,03-05-2022,10.0,5.0,,Berline,,,
MERCEDES Classe ml,259 000 Dhs,,180000.0,2015.0,Automatique,Diesel,03-05-2022,12.0,5.0,Noir,Suvet4x4,,,
VOLKSWAGEN Passat,64 000 Dhs,,182000.0,2004.0,Manuelle,Diesel,03-05-2022,8.0,6.0,Gris,Berline,,,
RENAULT Clio,102 000 Dhs,,135000.0,2017.0,Manuelle,Diesel,03-05-2022,6.0,,Noir,Citadine,,,
TOYOTA Hilux,235 000 Dhs,,123000.0,2018.0,Automatique,Diesel,03-05-2022,10.0,2.0,Gris,Pickup\u200b,,Oui,
PEUGEOT 207,72 000 Dhs,,227000.0,2006.0,Automatique,Diesel,03-05-2022,6.0,5.0,Argent,Compact,,,
RENAULT Talisman,210 000 Dhs,,36000.0,2017.0,Automatique,Diesel,03-05-2022,6.0,5.0,Grisclair,Berline,,Oui,4Mois
DACIA Logan,55 000 Dhs,,135000.0,2006.0,Manuelle,Diesel,03-05-2022,6.0,5.0,Gris,Berline,,,
MERCEDES Gla,248 000 Dhs,Oui,123000.0,2014.0,Automatique,Diesel,03-05-2022,8.0,5.0,Noir,Suvet4x4,,Oui,
VOLKSWAGEN Golf 6,122 000 Dhs,,160000.0,2012.0,Manuelle,Diesel,03-05-2022,6.0,5.0,Blanc,Compact,,,
VOLKSWAGEN Passat cc,143 000 Dhs,,165000.0,2010.0,Automatique,Diesel,03-05-2022,8.0,5.0,Noir,Berline,,Oui,
MERCEDES Classe e,438 000 Dhs,,52000.0,2019.0,Automatique,Diesel,03-05-2022,8.0,4.0,Noir,Berline,,Oui,
VOLKSWAGEN Golf 8,730 000 Dhs,Oui,,2021.0,Automatique,Essence,02-05-2022,,,,Compact,,,
VOLKSWAGEN Golf 8,760 000 Dhs,Oui,,2021.0,Automatique,Essence,02-05-2022,,,,Compact,,,
VOLKSWAGEN Golf 8,570 000 Dhs,Oui,,2021.0,Automatique,Diesel,02-05-2022,,,,Compact,,,
PEUGEOT 308,95 000 Dhs,,133200.0,2012.0,Manuelle,Diesel,02-05-2022,6.0,5.0,Noir,Coupé,,Oui,2012Mois
BMW Serie 4 gran coupe,275 000 Dhs,,190000.0,2015.0,Automatique,Diesel,02-05-2022,8.0,4.0,Blanccassé,Berline,,,
LAND-ROVER Range rover sport,600 000 Dhs,,33000.0,2018.0,Automatique,Diesel,02-05-2022,,5.0,Noir,Suvet4x4,,Oui,
DACIA Logan,65 000 Dhs,,,2011.0,Manuelle,Diesel,02-05-2022,,4.0,Gris,Berline,,Oui,4Mois
MERCEDES Classe c,78 000 Dhs,,,2002.0,Manuelle,Diesel,02-05-2022,8.0,5.0,Bleu,Berline,2011,,
KIA Carens,60 000 Dhs,,,2006.0,Automatique,Diesel,02-05-2022,8.0,,Blanc,Monospace,,,
MERCEDES Glk,180 000 Dhs,Oui,271000.0,2012.0,Automatique,Diesel,02-05-2022,9.0,,Noir,Suvet4x4,,,6Mois
PEUGEOT 407,76 000 Dhs,,220000.0,2013.0,Manuelle,Diesel,02-05-2022,7.0,5.0,Noir,Berline,2013,,
MERCEDES Classe c,70 000 Dhs,,300000.0,1998.0,Manuelle,Diesel,02-05-2022,10.0,5.0,Bleu,Berline,2008,,
HYUNDAI I30,125 000 Dhs,,156000.0,2014.0,Manuelle,Diesel,02-05-2022,6.0,5.0,Grisfonce,Compact,,,
AUDI A4,100 000 Dhs,,140000.0,2006.0,Automatique,Diesel,02-05-2022,8.0,4.0,Grisfonce,Berline,,Oui,
CITROEN Berlingo,55 000 Dhs,,216000.0,2005.0,Manuelle,Diesel,01-05-2022,7.0,,Blanc,Utilitaire(minivan),,,
BMW X3,350 000 Dhs,,80000.0,2018.0,Automatique,Diesel,01-05-2022,8.0,5.0,Noir,Suvet4x4,,Oui,5Mois
MITSUBISHI L200,175 000 Dhs,,108000.0,2019.0,Manuelle,Diesel,01-05-2022,10.0,2.0,Autre,Pickup\u200b,,,
NISSAN Qashqai,109 000 Dhs,,200000.0,2007.0,Automatique,Diesel,01-05-2022,8.0,,Argent,Suvet4x4,2014,,
TOYOTA Hilux,140 000 Dhs,,,2007.0,Manuelle,Diesel,01-05-2022,10.0,2.0,Gris,Pickup\u200b,,,1Mois
TOYOTA Rav-4,290 000 Dhs,,31000.0,2018.0,Automatique,Hybride,01-05-2022,6.0,5.0,Bordeaux,Suvet4x4,,Oui,
RENAULT Talisman,225 000 Dhs,,52000.0,2017.0,Automatique,Diesel,01-05-2022,6.0,4.0,Grisclair,Berline,,,
MERCEDES Classe c,66 000 Dhs,Oui,180000.0,2005.0,Manuelle,Essence,01-05-2022,10.0,5.0,Noir,Coupé,,,
SEAT Leon,105 000 Dhs,,171000.0,2013.0,Manuelle,Diesel,01-05-2022,6.0,5.0,Grisfonce,Compact,,,6Mois
VOLKSWAGEN Golf 5,72 000 Dhs,,451000.0,2006.0,Automatique,Diesel,01-05-2022,8.0,5.0,Gris,Compact,,,
SEAT Leon,110 000 Dhs,,147000.0,2012.0,Manuelle,Diesel,01-05-2022,6.0,,Noir,Compact,,,
SEAT Leon,200 000 Dhs,,65000.0,2019.0,Manuelle,Diesel,01-05-2022,,,Grisfonce,Compact,,Oui,
SEAT Leon,200 000 Dhs,,65000.0,2019.0,Manuelle,Diesel,01-05-2022,,,Grisfonce,Compact,,Oui,
MERCEDES Classe c,86 000 Dhs,,350000.0,2000.0,Manuelle,Diesel,01-05-2022,8.0,5.0,Gris,Berline,2009,,
VOLKSWAGEN Jetta,170 000 Dhs,,97000.0,2016.0,Manuelle,Diesel,01-05-2022,6.0,5.0,Grisclair,Berline,,Oui,
MITSUBISHI L200,180 000 Dhs,,60000.0,2015.0,Manuelle,Diesel,01-05-2022,10.0,5.0,Noir,Suvet4x4,,Oui,
HONDA Civic,50 000 Dhs,,197000.0,2004.0,Manuelle,Essence,29-04-2022,8.0,5.0,,Berline,,,
MERCEDES Classe c,520 000 Dhs,Oui,80000.0,2019.0,Automatique,Diesel,29-04-2022,8.0,5.0,Blanc,Berline,,Oui,24Mois
VOLKSWAGEN Passat,120 000 Dhs,,174500.0,2011.0,Manuelle,Diesel,29-04-2022,8.0,5.0,Blanc,Berline,,,
BMW Serie 5,240 000 Dhs,,125000.0,2015.0,Automatique,Diesel,29-04-2022,12.0,5.0,Bleu,Berline,,,
OPEL Grandland,260 000 Dhs,,34000.0,2020.0,Manuelle,Diesel,29-04-2022,6.0,5.0,Blanc,Crossover,,Oui,36Mois
AUDI A5 sportback,335 000 Dhs,,130000.0,2017.0,Automatique,Diesel,29-04-2022,8.0,5.0,Blanc,Berline,,Oui,
OPEL Corsa,65 000 Dhs,,90500.0,2011.0,Manuelle,Essence,29-04-2022,6.0,5.0,Noir,Citadine,,,
MERCEDES Classe c,60 000 Dhs,,250000.0,1996.0,Manuelle,Diesel,29-04-2022,8.0,5.0,Gris,Berline,2010,,
RENAULT Master,168 000 Dhs,,100000.0,2017.0,Manuelle,Diesel,29-04-2022,9.0,5.0,Blanc,Utilitaire(van),,Oui,12Mois
RENAULT Clio,108 000 Dhs,,95000.0,2017.0,Manuelle,Diesel,29-04-2022,6.0,5.0,Blanc,Citadine,,Oui,12Mois
FORD Transit,168 000 Dhs,,121000.0,2016.0,Manuelle,Diesel,29-04-2022,,5.0,Blanc,Utilitaire(van),,Oui,12Mois
OPEL Insignia,82 000 Dhs,Oui,236000.0,2010.0,Manuelle,Diesel,29-04-2022,8.0,5.0,Marron,Berline,,,
LAND-ROVER Range rover sport,195 000 Dhs,Oui,174000.0,2012.0,Automatique,Diesel,28-04-2022,12.0,5.0,Noir,Suvet4x4,,,
VOLKSWAGEN Tiguan,240 000 Dhs,,100000.0,2018.0,Automatique,Diesel,28-04-2022,8.0,5.0,Noir,Suvet4x4,,,
CITROEN Berlingo,40 000 Dhs,,,2005.0,Manuelle,Diesel,28-04-2022,7.0,5.0,,Utilitaire(minivan),,,
DACIA Logan,66 000 Dhs,,100000.0,2015.0,Manuelle,Essence,28-04-2022,6.0,5.0,Blanc,Berline,,,
HONDA Civic,74 000 Dhs,,140000.0,2010.0,Manuelle,Essence,28-04-2022,,,,Citadine,,,
TOYOTA Prado,68 000 Dhs,,180000.0,2008.0,Manuelle,Diesel,28-04-2022,10.0,,Blanc,Suvet4x4,,Oui,
SEAT Leon,105 000 Dhs,Oui,170000.0,2012.0,Manuelle,Diesel,28-04-2022,6.0,5.0,Gris,Compact,,,
NISSAN Note,115 000 Dhs,,44000.0,2015.0,Manuelle,Diesel,28-04-2022,6.0,5.0,Bordeaux,Citadine,,Oui,
HONDA Cr-v,170 000 Dhs,,150000.0,2017.0,Manuelle,Diesel,28-04-2022,6.0,5.0,Gris,Suvet4x4,,Oui,3Mois
TOYOTA Corolla,60 000 Dhs,,213424.0,2005.0,Manuelle,Diesel,28-04-2022,8.0,5.0,Bleumarine,Berline,,,
CITROEN C-elysee,115 000 Dhs,,184000.0,2017.0,Manuelle,Diesel,27-04-2022,6.0,5.0,Blanccassé,Berline,,Oui,1Mois
OPEL Zafira,85 000 Dhs,,142500.0,2005.0,Manuelle,Diesel,27-04-2022,9.0,5.0,Noir,Monospace,,Oui,
DACIA Sandero,88 000 Dhs,,150000.0,2016.0,Manuelle,Diesel,27-04-2022,6.0,5.0,Noir,Citadine,,,1Mois
VOLKSWAGEN Tiguan,165 000 Dhs,,197000.0,2012.0,Manuelle,Diesel,27-04-2022,8.0,5.0,Noir,Suvet4x4,2015,,
LAND-ROVER Range rover evoque,280 000 Dhs,,100000.0,2017.0,Automatique,Diesel,27-04-2022,,4.0,Marronclair,Suvet4x4,,Oui,
FORD C max,75 000 Dhs,,200000.0,2009.0,Manuelle,Diesel,27-04-2022,7.0,5.0,Grisanthracite,Monospace,,,
DACIA Sandero,58 000 Dhs,,241000.0,2013.0,Manuelle,Diesel,27-04-2022,6.0,5.0,Bleu,Citadine,,Oui,
HYUNDAI Terracan,65 000 Dhs,,245076.0,2006.0,Manuelle,Diesel,27-04-2022,9.0,5.0,Vertfonce,Suvet4x4,,,
CITROEN C4,97 500 Dhs,,270000.0,2013.0,Manuelle,Diesel,27-04-2022,6.0,4.0,Grisclair,Compact,,,
HYUNDAI I10,57 000 Dhs,,124000.0,2011.0,Manuelle,Essence,27-04-2022,6.0,5.0,Noir,Citadine,,,
HYUNDAI I10,62 000 Dhs,,190000.0,2011.0,Manuelle,Essence,27-04-2022,6.0,5.0,Or,Citadine,,,
RENAULT Megane,145 000 Dhs,,61000.0,2017.0,Manuelle,Diesel,27-04-2022,6.0,,Bleu,Compact,,,
FORD Focus 5p,170 000 Dhs,,99000.0,2017.0,Manuelle,Diesel,27-04-2022,6.0,5.0,Blanc,Compact,,Oui,12Mois
PEUGEOT 207,74 000 Dhs,,209000.0,2007.0,Manuelle,Diesel,27-04-2022,6.0,5.0,Bleumarine,Citadine,,,
BMW Serie 5,170 000 Dhs,,220000.0,2012.0,Automatique,Diesel,27-04-2022,8.0,5.0,Noir,Berline,,,
FORD Fiesta,80 000 Dhs,,,2012.0,Automatique,Essence,27-04-2022,,,,Citadine,,Oui,
LAND-ROVER Range rover sport,550 000 Dhs,,78000.0,2017.0,Automatique,Diesel,27-04-2022,12.0,5.0,Blanc,Suvet4x4,,Oui,4Mois
TOYOTA Prado,100 000 Dhs,,200000.0,2004.0,Automatique,Diesel,27-04-2022,12.0,5.0,Beige,Suvet4x4,,,
TOYOTA Rav-4,150 000 Dhs,,125000.0,2012.0,Manuelle,Diesel,27-04-2022,9.0,5.0,Noir,Suvet4x4,,,36Mois
VOLKSWAGEN Polo,105 000 Dhs,,,2012.0,Manuelle,Diesel,27-04-2022,6.0,5.0,Gris,Citadine,2016,,
DACIA Duster,115 000 Dhs,,90000.0,2014.0,Manuelle,Diesel,27-04-2022,6.0,5.0,Noir,Suvet4x4,,,
VOLKSWAGEN Tiguan,190 000 Dhs,,171000.0,2014.0,Manuelle,Diesel,27-04-2022,,,Noir,Suvet4x4,2017,,
DACIA Sandero,118 000 Dhs,Oui,100000.0,2018.0,Manuelle,Diesel,27-04-2022,6.0,5.0,Gris,Citadine,,,
FIAT Doblo,72 000 Dhs,,10000.0,2014.0,Manuelle,Diesel,27-04-2022,5.0,,Autre,Utilitaire(minivan),,,
ALFA-ROMEO 159,85 000 Dhs,,220000.0,2008.0,Automatique,Diesel,27-04-2022,8.0,5.0,Noir,Berline,,,
VOLKSWAGEN Golf 7,240 000 Dhs,,140000.0,2015.0,Automatique,Diesel,27-04-2022,8.0,5.0,Noir,Compact,2022,,1Mois
RENAULT Clio,58 000 Dhs,,216000.0,2002.0,Manuelle,Diesel,27-04-2022,6.0,,,Citadine,,,
DACIA Dokker,106 000 Dhs,,150000.0,2016.0,Manuelle,Diesel,27-04-2022,6.0,6.0,Bleumarine,Utilitaire(minivan),,,
VOLKSWAGEN Touareg,155 000 Dhs,,240000.0,2012.0,Automatique,Diesel,27-04-2022,12.0,5.0,,Suvet4x4,,,
DACIA Logan,92 000 Dhs,,82000.0,2018.0,Manuelle,Diesel,27-04-2022,6.0,5.0,Blanc,Berline,,Oui,
AUDI A3 berline,225 000 Dhs,,150000.0,2014.0,Automatique,Diesel,26-04-2022,6.0,4.0,Noir,Berline,,,
DACIA Sandero,83 000 Dhs,,97000.0,2012.0,Manuelle,Diesel,26-04-2022,6.0,,Argent,Citadine,,Oui,
RENAULT Megane,105 000 Dhs,Oui,230000.0,2011.0,Manuelle,Diesel,26-04-2022,7.0,5.0,Noir,Compact,,,
FIAT Freemont,121 000 Dhs,Oui,179000.0,2014.0,Automatique,Diesel,26-04-2022,,5.0,Gris,Suvet4x4,,,
RENAULT Megane,89 000 Dhs,,232000.0,2011.0,Manuelle,Diesel,26-04-2022,6.0,5.0,Noir,Compact,,,
DACIA Logan,55 000 Dhs,,,2008.0,Manuelle,Diesel,26-04-2022,6.0,,,Berline,,,
HYUNDAI Santa fe,78 000 Dhs,,201000.0,2007.0,Manuelle,Diesel,26-04-2022,9.0,,Noir,Suvet4x4,,,
FIAT 500,124 000 Dhs,,42000.0,2019.0,Automatique,Essence,26-04-2022,7.0,2.0,Bleumarine,Micro-citadine,,,
